Sourcefile	20210805 154301 Meng_500ms_CO2_wo_47_49.qmp
Exporttime	8/5/2021 04:01:12.927 PM

Start Time	8/5/2021 03:43:10.017 PM
End Time	8/5/2021 04:00:58.653 PM

		18			28			32			40			44			45			TP	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Pressure [mbar]	
8/5/2021 03:44:54.332 PM	104.315	7.130294e-011	8/5/2021 03:44:54.393 PM	104.377	1.659786e-010	8/5/2021 03:44:54.610 PM	104.594	9.641313e-011	8/5/2021 03:44:54.830 PM	104.813	4.019763e-012	8/5/2021 03:44:55.368 PM	105.351	1.405799e-012	8/5/2021 03:44:55.906 PM	105.890	1.810554e-014	8/5/2021 03:44:55.986 PM	105.970	9.004274e-009
8/5/2021 03:44:56.048 PM	106.031	7.009532e-011	8/5/2021 03:44:56.109 PM	106.092	1.639128e-010	8/5/2021 03:44:56.323 PM	106.307	9.629136e-011	8/5/2021 03:44:56.538 PM	106.522	3.989677e-012	8/5/2021 03:44:57.079 PM	107.062	1.420565e-012	8/5/2021 03:44:57.617 PM	107.601	1.600873e-014	8/5/2021 03:44:57.696 PM	107.680	8.920279e-009
8/5/2021 03:44:57.758 PM	107.741	7.030074e-011	8/5/2021 03:44:57.818 PM	107.802	1.638994e-010	8/5/2021 03:44:58.034 PM	108.018	9.635855e-011	8/5/2021 03:44:58.250 PM	108.234	3.840709e-012	8/5/2021 03:44:58.790 PM	108.773	1.416921e-012	8/5/2021 03:44:59.331 PM	109.315	1.353986e-014	8/5/2021 03:44:59.410 PM	109.394	8.920279e-009
8/5/2021 03:44:59.472 PM	109.456	7.111665e-011	8/5/2021 03:44:59.534 PM	109.517	1.649613e-010	8/5/2021 03:44:59.747 PM	109.731	9.646596e-011	8/5/2021 03:44:59.962 PM	109.946	3.912579e-012	8/5/2021 03:45:00.504 PM	110.487	1.428406e-012	8/5/2021 03:45:01.041 PM	111.025	1.836161e-014	8/5/2021 03:45:01.122 PM	111.106	8.920279e-009
8/5/2021 03:45:01.184 PM	111.167	7.146454e-011	8/5/2021 03:45:01.246 PM	111.229	1.650087e-010	8/5/2021 03:45:01.461 PM	111.444	9.683430e-011	8/5/2021 03:45:01.676 PM	111.659	3.951407e-012	8/5/2021 03:45:02.216 PM	112.199	1.417731e-012	8/5/2021 03:45:02.754 PM	112.738	8.742211e-015	8/5/2021 03:45:02.834 PM	112.818	8.920279e-009
8/5/2021 03:45:02.896 PM	112.879	7.068971e-011	8/5/2021 03:45:02.958 PM	112.941	1.664153e-010	8/5/2021 03:45:03.170 PM	113.154	9.624251e-011	8/5/2021 03:45:03.386 PM	113.370	4.058305e-012	8/5/2021 03:45:03.925 PM	113.908	1.386842e-012	8/5/2021 03:45:04.464 PM	114.447	1.868240e-014	8/5/2021 03:45:04.543 PM	114.526	8.962178e-009
8/5/2021 03:45:04.604 PM	114.587	7.118514e-011	8/5/2021 03:45:04.665 PM	114.649	1.650193e-010	8/5/2021 03:45:04.880 PM	114.864	9.658531e-011	8/5/2021 03:45:05.096 PM	115.079	3.907379e-012	8/5/2021 03:45:05.634 PM	115.618	1.414425e-012	8/5/2021 03:45:06.173 PM	116.156	1.398212e-014	8/5/2021 03:45:06.253 PM	116.236	8.920279e-009
8/5/2021 03:45:06.313 PM	116.297	7.089945e-011	8/5/2021 03:45:06.376 PM	116.359	1.646416e-010	8/5/2021 03:45:06.590 PM	116.573	9.602340e-011	8/5/2021 03:45:06.805 PM	116.788	4.024978e-012	8/5/2021 03:45:07.344 PM	117.327	1.428632e-012	8/5/2021 03:45:07.880 PM	117.864	1.657216e-014	8/5/2021 03:45:07.960 PM	117.944	8.920279e-009
8/5/2021 03:45:08.021 PM	118.004	6.981910e-011	8/5/2021 03:45:08.081 PM	118.065	1.643358e-010	8/5/2021 03:45:08.297 PM	118.281	9.640583e-011	8/5/2021 03:45:08.515 PM	118.499	3.961533e-012	8/5/2021 03:45:09.052 PM	119.035	1.470229e-012	8/5/2021 03:45:09.590 PM	119.573	1.783451e-014	8/5/2021 03:45:09.670 PM	119.653	8.920279e-009
8/5/2021 03:45:09.730 PM	119.714	7.115659e-011	8/5/2021 03:45:09.792 PM	119.775	1.649012e-010	8/5/2021 03:45:10.007 PM	119.990	9.639423e-011	8/5/2021 03:45:10.222 PM	120.205	3.914318e-012	8/5/2021 03:45:10.762 PM	120.746	1.407829e-012	8/5/2021 03:45:11.299 PM	121.283	1.716244e-014	8/5/2021 03:45:11.378 PM	121.362	8.878575e-009
8/5/2021 03:45:11.440 PM	121.424	7.056822e-011	8/5/2021 03:45:11.502 PM	121.485	1.658036e-010	8/5/2021 03:45:11.718 PM	121.701	9.671745e-011	8/5/2021 03:45:11.933 PM	121.916	4.169835e-012	8/5/2021 03:45:12.470 PM	122.453	1.422028e-012	8/5/2021 03:45:13.008 PM	122.992	1.343151e-014	8/5/2021 03:45:13.088 PM	123.072	8.920279e-009
8/5/2021 03:45:13.149 PM	123.132	7.148961e-011	8/5/2021 03:45:13.210 PM	123.194	1.662977e-010	8/5/2021 03:45:13.426 PM	123.410	9.633105e-011	8/5/2021 03:45:13.640 PM	123.624	3.971531e-012	8/5/2021 03:45:14.181 PM	124.164	1.344186e-012	8/5/2021 03:45:14.721 PM	124.705	1.729338e-014	8/5/2021 03:45:14.800 PM	124.784	8.962178e-009
8/5/2021 03:45:14.861 PM	124.844	7.088392e-011	8/5/2021 03:45:14.921 PM	124.905	1.659696e-010	8/5/2021 03:45:15.137 PM	125.121	9.670765e-011	8/5/2021 03:45:15.353 PM	125.337	3.780508e-012	8/5/2021 03:45:15.894 PM	125.877	1.409248e-012	8/5/2021 03:45:16.433 PM	126.417	1.762788e-014	8/5/2021 03:45:16.519 PM	126.502	8.920279e-009
8/5/2021 03:45:16.579 PM	126.563	7.116852e-011	8/5/2021 03:45:16.640 PM	126.624	1.644042e-010	8/5/2021 03:45:16.856 PM	126.840	9.701805e-011	8/5/2021 03:45:17.075 PM	127.059	3.957679e-012	8/5/2021 03:45:17.615 PM	127.598	1.406650e-012	8/5/2021 03:45:18.154 PM	128.138	2.249969e-014	8/5/2021 03:45:18.232 PM	128.216	8.878575e-009
8/5/2021 03:45:18.295 PM	128.278	7.072019e-011	8/5/2021 03:45:18.355 PM	128.339	1.631064e-010	8/5/2021 03:45:18.569 PM	128.553	9.637652e-011	8/5/2021 03:45:18.784 PM	128.768	3.888520e-012	8/5/2021 03:45:19.326 PM	129.309	1.410134e-012	8/5/2021 03:45:19.864 PM	129.848	2.162648e-014	8/5/2021 03:45:19.944 PM	129.927	8.878575e-009
8/5/2021 03:45:20.005 PM	129.988	7.321500e-011	8/5/2021 03:45:20.066 PM	130.050	1.649786e-010	8/5/2021 03:45:20.281 PM	130.265	9.577588e-011	8/5/2021 03:45:20.498 PM	130.482	3.822115e-012	8/5/2021 03:45:21.038 PM	131.021	1.370293e-012	8/5/2021 03:45:21.576 PM	131.560	1.111616e-014	8/5/2021 03:45:21.662 PM	131.645	8.920279e-009
8/5/2021 03:45:21.724 PM	131.707	7.122572e-011	8/5/2021 03:45:21.784 PM	131.768	1.634230e-010	8/5/2021 03:45:21.999 PM	131.982	9.577002e-011	8/5/2021 03:45:22.218 PM	132.202	3.828223e-012	8/5/2021 03:45:22.759 PM	132.742	1.430167e-012	8/5/2021 03:45:23.297 PM	133.281	1.690300e-014	8/5/2021 03:45:23.376 PM	133.360	8.920279e-009
8/5/2021 03:45:23.439 PM	133.422	7.175084e-011	8/5/2021 03:45:23.501 PM	133.484	1.672006e-010	8/5/2021 03:45:23.715 PM	133.699	9.562599e-011	8/5/2021 03:45:23.935 PM	133.918	3.888415e-012	8/5/2021 03:45:24.474 PM	134.458	1.395312e-012	8/5/2021 03:45:25.016 PM	134.999	2.189781e-014	8/5/2021 03:45:25.096 PM	135.079	8.962178e-009
8/5/2021 03:45:25.158 PM	135.141	7.091024e-011	8/5/2021 03:45:25.218 PM	135.202	1.666911e-010	8/5/2021 03:45:25.433 PM	135.417	9.569130e-011	8/5/2021 03:45:25.648 PM	135.632	3.782474e-012	8/5/2021 03:45:26.189 PM	136.172	1.331919e-012	8/5/2021 03:45:26.728 PM	136.711	1.602857e-014	8/5/2021 03:45:26.808 PM	136.791	8.920279e-009
8/5/2021 03:45:26.869 PM	136.852	7.117820e-011	8/5/2021 03:45:26.930 PM	136.914	1.665440e-010	8/5/2021 03:45:27.145 PM	137.129	9.627611e-011	8/5/2021 03:45:27.366 PM	137.349	3.999773e-012	8/5/2021 03:45:27.904 PM	137.887	1.396441e-012	8/5/2021 03:45:28.444 PM	138.427	1.500061e-014	8/5/2021 03:45:28.522 PM	138.506	8.920279e-009
8/5/2021 03:45:28.584 PM	138.567	7.199804e-011	8/5/2021 03:45:28.646 PM	138.629	1.650189e-010	8/5/2021 03:45:28.861 PM	138.844	9.587967e-011	8/5/2021 03:45:29.080 PM	139.063	4.023836e-012	8/5/2021 03:45:29.618 PM	139.602	1.357720e-012	8/5/2021 03:45:30.158 PM	140.141	2.075174e-014	8/5/2021 03:45:30.237 PM	140.220	8.878575e-009
8/5/2021 03:45:30.298 PM	140.282	7.165245e-011	8/5/2021 03:45:30.360 PM	140.343	1.656528e-010	8/5/2021 03:45:30.575 PM	140.558	9.634537e-011	8/5/2021 03:45:30.791 PM	140.774	4.108897e-012	8/5/2021 03:45:31.330 PM	141.314	1.389552e-012	8/5/2021 03:45:31.870 PM	141.853	1.290441e-014	8/5/2021 03:45:31.949 PM	141.932	8.920279e-009
8/5/2021 03:45:32.010 PM	141.994	7.186784e-011	8/5/2021 03:45:32.072 PM	142.055	1.646316e-010	8/5/2021 03:45:32.287 PM	142.270	9.595898e-011	8/5/2021 03:45:32.501 PM	142.484	3.971379e-012	8/5/2021 03:45:33.040 PM	143.024	1.413353e-012	8/5/2021 03:45:33.581 PM	143.564	1.895098e-014	8/5/2021 03:45:33.660 PM	143.643	8.878575e-009
8/5/2021 03:45:33.720 PM	143.704	7.113892e-011	8/5/2021 03:45:33.782 PM	143.765	1.652466e-010	8/5/2021 03:45:33.997 PM	143.980	9.611495e-011	8/5/2021 03:45:34.213 PM	144.196	3.877636e-012	8/5/2021 03:45:34.752 PM	144.736	1.435475e-012	8/5/2021 03:45:35.292 PM	145.275	1.918662e-014	8/5/2021 03:45:35.379 PM	145.363	8.920279e-009
8/5/2021 03:45:35.440 PM	145.424	7.091018e-011	8/5/2021 03:45:35.503 PM	145.486	1.639958e-010	8/5/2021 03:45:35.718 PM	145.701	9.575146e-011	8/5/2021 03:45:35.934 PM	145.917	3.902032e-012	8/5/2021 03:45:36.472 PM	146.455	1.362827e-012	8/5/2021 03:45:37.010 PM	146.994	2.369400e-014	8/5/2021 03:45:37.089 PM	147.073	8.920279e-009
8/5/2021 03:45:37.151 PM	147.134	7.148766e-011	8/5/2021 03:45:37.213 PM	147.196	1.660612e-010	8/5/2021 03:45:37.425 PM	147.409	9.632371e-011	8/5/2021 03:45:37.645 PM	147.628	3.923674e-012	8/5/2021 03:45:38.185 PM	148.169	1.432728e-012	8/5/2021 03:45:38.723 PM	148.707	9.999692e-015	8/5/2021 03:45:38.802 PM	148.786	8.878575e-009
8/5/2021 03:45:38.864 PM	148.847	7.179061e-011	8/5/2021 03:45:38.926 PM	148.909	1.653363e-010	8/5/2021 03:45:39.142 PM	149.125	9.632584e-011	8/5/2021 03:45:39.358 PM	149.341	3.973675e-012	8/5/2021 03:45:39.896 PM	149.879	1.399302e-012	8/5/2021 03:45:40.434 PM	150.418	1.745360e-014	8/5/2021 03:45:40.520 PM	150.504	8.878575e-009
8/5/2021 03:45:40.583 PM	150.566	7.209947e-011	8/5/2021 03:45:40.643 PM	150.627	1.645260e-010	8/5/2021 03:45:40.858 PM	150.842	9.578380e-011	8/5/2021 03:45:41.072 PM	151.056	3.897988e-012	8/5/2021 03:45:41.613 PM	151.596	1.379008e-012	8/5/2021 03:45:42.151 PM	152.134	1.827006e-014	8/5/2021 03:45:42.230 PM	152.213	8.920279e-009
8/5/2021 03:45:42.291 PM	152.275	7.138715e-011	8/5/2021 03:45:42.353 PM	152.337	1.639871e-010	8/5/2021 03:45:42.568 PM	152.551	9.585641e-011	8/5/2021 03:45:42.783 PM	152.766	3.926959e-012	8/5/2021 03:45:43.322 PM	153.306	1.418411e-012	8/5/2021 03:45:43.864 PM	153.847	1.496795e-014	8/5/2021 03:45:43.943 PM	153.926	8.920279e-009
8/5/2021 03:45:44.005 PM	153.988	7.219624e-011	8/5/2021 03:45:44.066 PM	154.050	1.656046e-010	8/5/2021 03:45:44.280 PM	154.264	9.580361e-011	8/5/2021 03:45:44.496 PM	154.480	3.929618e-012	8/5/2021 03:45:45.037 PM	155.020	1.394341e-012	8/5/2021 03:45:45.576 PM	155.559	1.087322e-014	8/5/2021 03:45:45.656 PM	155.639	8.878575e-009
8/5/2021 03:45:45.717 PM	155.700	7.046252e-011	8/5/2021 03:45:45.778 PM	155.762	1.650534e-010	8/5/2021 03:45:45.993 PM	155.977	9.619340e-011	8/5/2021 03:45:46.209 PM	156.193	3.970510e-012	8/5/2021 03:45:46.749 PM	156.732	1.439434e-012	8/5/2021 03:45:47.288 PM	157.272	2.320016e-014	8/5/2021 03:45:47.368 PM	157.351	8.920279e-009
8/5/2021 03:45:47.430 PM	157.413	7.050892e-011	8/5/2021 03:45:47.491 PM	157.475	1.644906e-010	8/5/2021 03:45:47.706 PM	157.690	9.619462e-011	8/5/2021 03:45:47.921 PM	157.905	4.023027e-012	8/5/2021 03:45:48.462 PM	158.445	1.399447e-012	8/5/2021 03:45:49.000 PM	158.983	1.567115e-014	8/5/2021 03:45:49.080 PM	159.063	8.920279e-009
8/5/2021 03:45:49.141 PM	159.124	7.010986e-011	8/5/2021 03:45:49.201 PM	159.185	1.653452e-010	8/5/2021 03:45:49.417 PM	159.401	9.566081e-011	8/5/2021 03:45:49.637 PM	159.620	3.926610e-012	8/5/2021 03:45:50.176 PM	160.160	1.418945e-012	8/5/2021 03:45:50.718 PM	160.701	1.913899e-014	8/5/2021 03:45:50.797 PM	160.780	8.920279e-009
8/5/2021 03:45:50.857 PM	160.841	7.160524e-011	8/5/2021 03:45:50.920 PM	160.903	1.625549e-010	8/5/2021 03:45:51.135 PM	161.118	9.562721e-011	8/5/2021 03:45:51.350 PM	161.333	3.813199e-012	8/5/2021 03:45:51.888 PM	161.872	1.390542e-012	8/5/2021 03:45:52.429 PM	162.412	1.937889e-014	8/5/2021 03:45:52.508 PM	162.491	8.920279e-009
8/5/2021 03:45:52.568 PM	162.552	7.217279e-011	8/5/2021 03:45:52.630 PM	162.613	1.649884e-010	8/5/2021 03:45:52.845 PM	162.828	9.594493e-011	8/5/2021 03:45:53.061 PM	163.044	4.041010e-012	8/5/2021 03:45:53.600 PM	163.583	1.406217e-012	8/5/2021 03:45:54.140 PM	164.123	2.260377e-014	8/5/2021 03:45:54.220 PM	164.203	8.878575e-009
8/5/2021 03:45:54.280 PM	164.263	7.078269e-011	8/5/2021 03:45:54.342 PM	164.325	1.652280e-010	8/5/2021 03:45:54.557 PM	164.540	9.633106e-011	8/5/2021 03:45:54.771 PM	164.755	3.829729e-012	8/5/2021 03:45:55.311 PM	165.294	1.401954e-012	8/5/2021 03:45:55.850 PM	165.834	1.345379e-014	8/5/2021 03:45:55.929 PM	165.913	8.920279e-009
8/5/2021 03:45:55.991 PM	165.974	6.977805e-011	8/5/2021 03:45:56.051 PM	166.035	1.629249e-010	8/5/2021 03:45:56.268 PM	166.251	9.620930e-011	8/5/2021 03:45:56.481 PM	166.465	3.932599e-012	8/5/2021 03:45:57.023 PM	167.006	1.377387e-012	8/5/2021 03:45:57.562 PM	167.546	2.076029e-014	8/5/2021 03:45:57.640 PM	167.624	8.920279e-009
8/5/2021 03:45:57.703 PM	167.686	7.141603e-011	8/5/2021 03:45:57.763 PM	167.747	1.642294e-010	8/5/2021 03:45:57.980 PM	167.963	9.588420e-011	8/5/2021 03:45:58.200 PM	168.183	3.972106e-012	8/5/2021 03:45:58.738 PM	168.722	1.387841e-012	8/5/2021 03:45:59.279 PM	169.262	1.693932e-014	8/5/2021 03:45:59.357 PM	169.340	8.920279e-009
8/5/2021 03:45:59.418 PM	169.402	7.076269e-011	8/5/2021 03:45:59.480 PM	169.463	1.638298e-010	8/5/2021 03:45:59.695 PM	169.678	9.567697e-011	8/5/2021 03:45:59.910 PM	169.893	4.110596e-012	8/5/2021 03:46:00.448 PM	170.432	1.372482e-012	8/5/2021 03:46:00.989 PM	170.972	2.217616e-014	8/5/2021 03:46:01.068 PM	171.051	8.920279e-009
8/5/2021 03:46:01.129 PM	171.113	7.018927e-011	8/5/2021 03:46:01.191 PM	171.174	1.625948e-010	8/5/2021 03:46:01.407 PM	171.390	9.569832e-011	8/5/2021 03:46:01.621 PM	171.604	3.977281e-012	8/5/2021 03:46:02.160 PM	172.143	1.413176e-012	8/5/2021 03:46:02.698 PM	172.682	2.110426e-014	8/5/2021 03:46:02.777 PM	172.761	8.878575e-009
8/5/2021 03:46:02.840 PM	172.823	7.149514e-011	8/5/2021 03:46:02.902 PM	172.885	1.635338e-010	8/5/2021 03:46:03.117 PM	173.100	9.630115e-011	8/5/2021 03:46:03.330 PM	173.314	3.891262e-012	8/5/2021 03:46:03.871 PM	173.854	1.396893e-012	8/5/2021 03:46:04.408 PM	174.392	1.908071e-014	8/5/2021 03:46:04.488 PM	174.471	8.878575e-009
8/5/2021 03:46:04.549 PM	174.532	7.114528e-011	8/5/2021 03:46:04.609 PM	174.593	1.636766e-010	8/5/2021 03:46:04.825 PM	174.809	9.560402e-011	8/5/2021 03:46:05.040 PM	175.024	3.994190e-012	8/5/2021 03:46:05.580 PM	175.563	1.386509e-012	8/5/2021 03:46:06.119 PM	176.102	2.055274e-014	8/5/2021 03:46:06.199 PM	176.182	8.962178e-009
8/5/2021 03:46:06.261 PM	176.244	7.190597e-011	8/5/2021 03:46:06.322 PM	176.306	1.644283e-010	8/5/2021 03:46:06.536 PM	176.520	9.609635e-011	8/5/2021 03:46:06.752 PM	176.735	3.867555e-012	8/5/2021 03:46:07.292 PM	177.275	1.445602e-012	8/5/2021 03:46:07.832 PM	177.816	1.281284e-014	8/5/2021 03:46:07.911 PM	177.894	8.920279e-009
8/5/2021 03:46:07.971 PM	177.955	7.124235e-011	8/5/2021 03:46:08.033 PM	178.017	1.641704e-010	8/5/2021 03:46:08.248 PM	178.232	9.577766e-011	8/5/2021 03:46:08.469 PM	178.452	3.992184e-012	8/5/2021 03:46:09.008 PM	178.992	1.335927e-012	8/5/2021 03:46:09.549 PM	179.532	1.616683e-014	8/5/2021 03:46:09.629 PM	179.612	8.878575e-009
8/5/2021 03:46:09.689 PM	179.673	7.028976e-011	8/5/2021 03:46:09.751 PM	179.734	1.650587e-010	8/5/2021 03:46:09.966 PM	179.949	9.571725e-011	8/5/2021 03:46:10.182 PM	180.165	3.946286e-012	8/5/2021 03:46:10.720 PM	180.704	1.384505e-012	8/5/2021 03:46:11.260 PM	181.243	1.602399e-014	8/5/2021 03:46:11.338 PM	181.322	8.962178e-009
8/5/2021 03:46:11.400 PM	181.383	7.038169e-011	8/5/2021 03:46:11.461 PM	181.444	1.648623e-010	8/5/2021 03:46:11.676 PM	181.659	9.615158e-011	8/5/2021 03:46:11.894 PM	181.877	3.942657e-012	8/5/2021 03:46:12.432 PM	182.416	1.417318e-012	8/5/2021 03:46:12.970 PM	182.954	1.489959e-014	8/5/2021 03:46:13.049 PM	183.033	8.920279e-009
8/5/2021 03:46:13.111 PM	183.094	7.151326e-011	8/5/2021 03:46:13.173 PM	183.156	1.646475e-010	8/5/2021 03:46:13.389 PM	183.372	9.587872e-011	8/5/2021 03:46:13.608 PM	183.591	3.816878e-012	8/5/2021 03:46:14.146 PM	184.130	1.407372e-012	8/5/2021 03:46:14.687 PM	184.670	2.150957e-014	8/5/2021 03:46:14.767 PM	184.750	8.920279e-009
8/5/2021 03:46:14.828 PM	184.811	7.005863e-011	8/5/2021 03:46:14.889 PM	184.873	1.645242e-010	8/5/2021 03:46:15.104 PM	185.087	9.536320e-011	8/5/2021 03:46:15.320 PM	185.303	3.879193e-012	8/5/2021 03:46:15.859 PM	185.843	1.411681e-012	8/5/2021 03:46:16.399 PM	186.382	1.725339e-014	8/5/2021 03:46:16.478 PM	186.461	8.920279e-009
8/5/2021 03:46:16.540 PM	186.523	7.108200e-011	8/5/2021 03:46:16.601 PM	186.585	1.626343e-010	8/5/2021 03:46:16.816 PM	186.799	9.553993e-011	8/5/2021 03:46:17.032 PM	187.015	3.822296e-012	8/5/2021 03:46:17.570 PM	187.554	1.396018e-012	8/5/2021 03:46:18.111 PM	188.094	2.128861e-014	8/5/2021 03:46:18.191 PM	188.174	8.962178e-009
8/5/2021 03:46:18.252 PM	188.235	7.087991e-011	8/5/2021 03:46:18.313 PM	188.297	1.633323e-010	8/5/2021 03:46:18.528 PM	188.511	9.581368e-011	8/5/2021 03:46:18.743 PM	188.726	3.832583e-012	8/5/2021 03:46:19.282 PM	189.266	1.403202e-012	8/5/2021 03:46:19.822 PM	189.805	1.597027e-014	8/5/2021 03:46:19.910 PM	189.893	8.920279e-009
8/5/2021 03:46:19.970 PM	189.954	7.141975e-011	8/5/2021 03:46:20.032 PM	190.015	1.637306e-010	8/5/2021 03:46:20.248 PM	190.231	9.609663e-011	8/5/2021 03:46:20.463 PM	190.446	3.938206e-012	8/5/2021 03:46:21.000 PM	190.984	1.413338e-012	8/5/2021 03:46:21.542 PM	191.525	1.925986e-014	8/5/2021 03:46:21.621 PM	191.604	8.920279e-009
8/5/2021 03:46:21.681 PM	191.665	7.100854e-011	8/5/2021 03:46:21.744 PM	191.727	1.639412e-010	8/5/2021 03:46:21.958 PM	191.941	9.644210e-011	8/5/2021 03:46:22.177 PM	192.161	3.837899e-012	8/5/2021 03:46:22.717 PM	192.700	1.411485e-012	8/5/2021 03:46:23.256 PM	193.239	1.495971e-014	8/5/2021 03:46:23.336 PM	193.319	8.878575e-009
8/5/2021 03:46:23.397 PM	193.380	7.036824e-011	8/5/2021 03:46:23.458 PM	193.442	1.639757e-010	8/5/2021 03:46:23.673 PM	193.657	9.598186e-011	8/5/2021 03:46:23.889 PM	193.873	3.907619e-012	8/5/2021 03:46:24.428 PM	194.411	1.399863e-012	8/5/2021 03:46:24.968 PM	194.951	2.118209e-014	8/5/2021 03:46:25.048 PM	195.031	8.878575e-009
8/5/2021 03:46:25.107 PM	195.091	7.106540e-011	8/5/2021 03:46:25.169 PM	195.153	1.628919e-010	8/5/2021 03:46:25.385 PM	195.369	9.573645e-011	8/5/2021 03:46:25.606 PM	195.589	3.962791e-012	8/5/2021 03:46:26.145 PM	196.129	1.447195e-012	8/5/2021 03:46:26.685 PM	196.668	1.573678e-014	8/5/2021 03:46:26.770 PM	196.754	8.878575e-009
8/5/2021 03:46:26.832 PM	196.815	7.051146e-011	8/5/2021 03:46:26.894 PM	196.877	1.638866e-010	8/5/2021 03:46:27.109 PM	197.092	9.564765e-011	8/5/2021 03:46:27.328 PM	197.312	3.957045e-012	8/5/2021 03:46:27.869 PM	197.852	1.408492e-012	8/5/2021 03:46:28.408 PM	198.391	2.346081e-014	8/5/2021 03:46:28.487 PM	198.470	8.878575e-009
8/5/2021 03:46:28.549 PM	198.532	7.072407e-011	8/5/2021 03:46:28.609 PM	198.593	1.631007e-010	8/5/2021 03:46:28.824 PM	198.808	9.598707e-011	8/5/2021 03:46:29.039 PM	199.022	3.893648e-012	8/5/2021 03:46:29.577 PM	199.561	1.433008e-012	8/5/2021 03:46:30.119 PM	200.102	1.706873e-014	8/5/2021 03:46:30.197 PM	200.180	8.920279e-009
8/5/2021 03:46:30.257 PM	200.241	7.098468e-011	8/5/2021 03:46:30.320 PM	200.303	1.639415e-010	8/5/2021 03:46:30.535 PM	200.518	9.581001e-011	8/5/2021 03:46:30.751 PM	200.734	3.973237e-012	8/5/2021 03:46:31.289 PM	201.273	1.415477e-012	8/5/2021 03:46:31.830 PM	201.813	1.989348e-014	8/5/2021 03:46:31.909 PM	201.892	8.878575e-009
8/5/2021 03:46:31.969 PM	201.953	7.199949e-011	8/5/2021 03:46:32.032 PM	202.015	1.642845e-010	8/5/2021 03:46:32.247 PM	202.230	9.571909e-011	8/5/2021 03:46:32.461 PM	202.444	3.938351e-012	8/5/2021 03:46:32.997 PM	202.980	1.414085e-012	8/5/2021 03:46:33.535 PM	203.518	1.625168e-014	8/5/2021 03:46:33.614 PM	203.597	8.920279e-009
8/5/2021 03:46:33.673 PM	203.657	7.059747e-011	8/5/2021 03:46:33.735 PM	203.718	1.636986e-010	8/5/2021 03:46:33.950 PM	203.933	9.594400e-011	8/5/2021 03:46:34.165 PM	204.148	3.805855e-012	8/5/2021 03:46:34.704 PM	204.688	1.460713e-012	8/5/2021 03:46:35.242 PM	205.226	1.476009e-014	8/5/2021 03:46:35.322 PM	205.306	8.878575e-009
8/5/2021 03:46:35.384 PM	205.367	7.110462e-011	8/5/2021 03:46:35.446 PM	205.429	1.641747e-010	8/5/2021 03:46:35.661 PM	205.644	9.562050e-011	8/5/2021 03:46:35.875 PM	205.859	4.007301e-012	8/5/2021 03:46:36.414 PM	206.397	1.386629e-012	8/5/2021 03:46:36.954 PM	206.938	2.011903e-014	8/5/2021 03:46:37.033 PM	207.017	8.878575e-009
8/5/2021 03:46:37.095 PM	207.078	7.034873e-011	8/5/2021 03:46:37.155 PM	207.139	1.627555e-010	8/5/2021 03:46:37.370 PM	207.354	9.658282e-011	8/5/2021 03:46:37.591 PM	207.574	3.953697e-012	8/5/2021 03:46:38.128 PM	208.112	1.417638e-012	8/5/2021 03:46:38.668 PM	208.651	1.711390e-014	8/5/2021 03:46:38.748 PM	208.731	8.920279e-009
8/5/2021 03:46:38.808 PM	208.792	7.141532e-011	8/5/2021 03:46:38.871 PM	208.854	1.645263e-010	8/5/2021 03:46:39.086 PM	209.069	9.566448e-011	8/5/2021 03:46:39.301 PM	209.284	4.016811e-012	8/5/2021 03:46:39.838 PM	209.821	1.390759e-012	8/5/2021 03:46:40.377 PM	210.361	1.651569e-014	8/5/2021 03:46:40.457 PM	210.441	8.920279e-009
8/5/2021 03:46:40.518 PM	210.501	6.969595e-011	8/5/2021 03:46:40.578 PM	210.562	1.649463e-010	8/5/2021 03:46:40.794 PM	210.778	9.574047e-011	8/5/2021 03:46:41.010 PM	210.994	3.784990e-012	8/5/2021 03:46:41.552 PM	211.535	1.391192e-012	8/5/2021 03:46:42.092 PM	212.075	1.879106e-014	8/5/2021 03:46:42.172 PM	212.155	8.920279e-009
8/5/2021 03:46:42.232 PM	212.216	7.128650e-011	8/5/2021 03:46:42.295 PM	212.278	1.624670e-010	8/5/2021 03:46:42.510 PM	212.493	9.587354e-011	8/5/2021 03:46:42.726 PM	212.709	3.831117e-012	8/5/2021 03:46:43.263 PM	213.246	1.376251e-012	8/5/2021 03:46:43.804 PM	213.787	2.726009e-014	8/5/2021 03:46:43.881 PM	213.865	8.920279e-009
8/5/2021 03:46:43.944 PM	213.927	7.011444e-011	8/5/2021 03:46:44.005 PM	213.988	1.650977e-010	8/5/2021 03:46:44.218 PM	214.202	9.532806e-011	8/5/2021 03:46:44.434 PM	214.418	3.971297e-012	8/5/2021 03:46:44.976 PM	214.959	1.407429e-012	8/5/2021 03:46:45.513 PM	215.497	1.785832e-014	8/5/2021 03:46:45.592 PM	215.576	8.837067e-009
