time/s,smt_CO2,smt_HCO3,smt_O2,PS_rate,Ub,Uc,cyt_CO2
4155.846,23.879508585349804,2577.301473220151,334.9339934839676,1.8877888139752283e-18,7.11699902065513e-19,1.1760889119097152e-18,23.10273230754037
4159.4490000000005,23.81684148142802,2577.3054043115853,334.99272949645473,1.89568116382104e-18,6.892597561185425e-19,1.2064214077024976e-18,23.020031375444553
4163.045,23.754285623023627,2577.308927242245,335.0517624242,1.9038631434009256e-18,6.673136388791168e-19,1.2365495045218087e-18,22.93757668909629
4166.643,23.691845827108466,2577.312027520939,335.1111019414209,1.9123293346144392e-18,6.458596816565208e-19,1.2664696529579186e-18,22.855375409760654
4170.235,23.62952701974552,2577.314690506818,335.1707577629047,1.9210733025850516e-18,6.248947621388281e-19,1.2961785404462236e-18,22.77343465136379
4173.822,23.567334235802925,2577.316901415496,335.2307396381693,1.930087572267914e-18,6.044144662194338e-19,1.32567310604848e-18,22.6917614704443
4177.407999999999,23.505272618559175,2577.3186453253334,335.29105734557606,1.9393636055911965e-18,5.844130500491495e-19,1.3549505555420468e-18,22.61036285579239
4181.001,23.443347419197686,2577.3199071838735,335.35172068639673,1.948891779147082e-18,5.648834023361633e-19,1.3840083768109183e-18,22.529245717779055
4184.585999999999,23.38156399618877,2577.320671814436,335.41273947884343,1.9586613624542936e-18,5.458170069232379e-19,1.4128443555310554e-18,22.44841687737831
4188.17,23.319927814557495,2577.320923922851,335.47412355206006,1.968660496804275e-18,5.272039056614485e-19,1.4414565911428264e-18,22.36788305488566
4191.754,23.25844444601508,2577.3206480974377,335.53588274601583,1.978876174709038e-18,5.090326621621355e-19,1.4698435125469022e-18,22.287650859682746
4195.335999999999,23.19711956832327,2577.319828813699,335.5980269074459,1.9892942199678985e-18,4.912903255293852e-19,1.4980038944385135e-18,22.2077267788134
4198.927,23.13595896456373,2577.3184504390338,335.6605658858709,1.999899268369675e-18,4.739623944807386e-19,1.5259368738889366e-18,22.12811716530136
4202.5109999999995,23.07496852231276,2577.3164972374566,335.7235095296991,2.010674765896988e-18,4.570328024645048e-19,1.5536419634324828e-18,22.048828228681398
4206.095,23.01415076869897,2577.313969298928,335.78685522184117,2.0216029555373794e-18,4.404819641305837e-19,1.581120991406796e-18,21.969861288512448
4209.6759999999995,22.953510721202033,2577.310855656264,335.85060891200277,2.0327060777527336e-18,4.243449681128503e-19,1.6083611096398832e-18,21.891229848159142
4213.26,22.89305343328827,2577.3071455062054,335.9147763499746,2.0439778966223306e-18,4.086188579321854e-19,1.6353590386901453e-18,21.81294112707408
4216.843,22.832783991007272,2577.3028282185223,335.9793630799388,2.0554119967415674e-18,3.9330041264379082e-19,1.6621115840977767e-18,21.735002321164846
4220.423,22.772707509468905,2577.297893345002,336.0443744349972,2.067001802397478e-18,3.7838616415150504e-19,1.688615638245973e-18,21.657420598041753
4224.008,22.712829129203318,2577.2923306283383,336.10981553192664,2.0787405974344335e-18,3.6387241539150273e-19,1.7148681820429309e-18,21.580203092266924
4227.592000000001,22.65315401240691,2577.2861300108893,336.17569126617184,2.0906215457918284e-18,3.4975525937907054e-19,1.7408662864127575e-18,21.503356900615557
4231.181,22.593687339077256,2577.2792816433084,336.2420063070825,2.102637712694032e-18,3.3603059911038556e-19,1.7666071135836467e-18,21.426889077360023
4234.769,22.53443430304037,2577.2717758930266,336.30876509340146,2.1147820864721807e-18,3.2269416831071627e-19,1.7920879181614642e-18,21.350806629588096
4238.352,22.47540010787412,2577.2636033525805,336.3759718290136,2.1270476009958663e-18,3.0974155301890285e-19,1.8173060479769634e-18,21.275116512566758
