57.147	2.6429e-08	2.2336e-06	2.6253e-08	2.2316e-06	2.6231e-08	3.8758e-07	3.4274e-08	6.8195e-06	6.1029e-08	6.779e-06
60.419	2.6429e-08	2.2336e-06	2.6253e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4277e-08	6.8209e-06	6.1042e-08	6.7804e-06
63.691	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4279e-08	6.8219e-06	6.105e-08	6.7814e-06
68.691	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4281e-08	6.8228e-06	6.1059e-08	6.7823e-06
73.691	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4282e-08	6.8233e-06	6.1063e-08	6.7828e-06
78.691	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8235e-06	6.1065e-08	6.7831e-06
83.691	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8237e-06	6.1067e-08	6.7832e-06
88.691	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8237e-06	6.1067e-08	6.7833e-06
93.691	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4283e-08	6.8238e-06	6.1068e-08	6.7833e-06
98.691	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7833e-06
103.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7833e-06
108.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7833e-06
113.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
118.69	2.6429e-08	2.2336e-06	2.6254e-08	2.2317e-06	2.6231e-08	3.8758e-07	3.4284e-08	6.8238e-06	6.1068e-08	6.7834e-06
